# time panda_joint1 panda_joint2 panda_joint3 panda_joint4 panda_joint5 panda_joint6 panda_joint7 panda_finger_joint1 panda_finger_joint2
12.170000 0.14100256 -0.77110786 0.12266156 -2.59754178 -0.00538992 2.77701389 0.74100000 0.04000000 0.04000000
12.175000 0.14101150 -0.77108974 0.12268276 -2.59775257 -0.00538501 2.77696652 0.74100000 0.04000000 0.04000000
12.180000 0.14102040 -0.77107166 0.12270385 -2.59796213 -0.00538011 2.77691959 0.74100000 0.04000000 0.04000000
12.185000 0.14102925 -0.77105362 0.12272482 -2.59817048 -0.00537521 2.77687308 0.74100000 0.04000000 0.04000000
12.190000 0.14103804 -0.77103563 0.12274568 -2.59837763 -0.00537031 2.77682700 0.74100000 0.04000000 0.04000000
12.195000 0.14104678 -0.77101768 0.12276641 -2.59858359 -0.00536541 2.77678133 0.74100000 0.04000000 0.04000000
12.200000 0.14105548 -0.77099978 0.12278703 -2.59878835 -0.00536051 2.77673609 0.74100000 0.04000000 0.04000000
12.205000 0.14106412 -0.77098193 0.12280753 -2.59899193 -0.00535562 2.77669126 0.74100000 0.04000000 0.04000000
12.210000 0.14107271 -0.77096412 0.12282792 -2.59919435 -0.00535073 2.77664685 0.74100000 0.04000000 0.04000000
12.215000 0.14108126 -0.77094636 0.12284819 -2.59939559 -0.00534584 2.77660284 0.74100000 0.04000000 0.04000000
12.220000 0.14108975 -0.77092864 0.12286835 -2.59959568 -0.00534095 2.77655924 0.74100000 0.04000000 0.04000000
12.225000 0.14109820 -0.77091098 0.12288840 -2.59979461 -0.00533606 2.77651605 0.74100000 0.04000000 0.04000000
12.230000 0.14110660 -0.77089336 0.12290834 -2.59999240 -0.00533118 2.77647325 0.74100000 0.04000000 0.04000000
12.235000 0.14111495 -0.77087579 0.12292816 -2.60018905 -0.00532630 2.77643086 0.74100000 0.04000000 0.04000000
12.240000 0.14112325 -0.77085828 0.12294787 -2.60038458 -0.00532142 2.77638886 0.74100000 0.04000000 0.04000000
12.245000 0.14113150 -0.77084082 0.12296747 -2.60057898 -0.00531654 2.77634725 0.74100000 0.04000000 0.04000000
12.250000 0.14113971 -0.77082340 0.12298696 -2.60077226 -0.00531167 2.77630603 0.74100000 0.04000000 0.04000000
12.255000 0.14114787 -0.77080605 0.12300634 -2.60096443 -0.00530680 2.77626520 0.74100000 0.04000000 0.04000000
12.260000 0.14115598 -0.77078874 0.12302561 -2.60115551 -0.00530193 2.77622476 0.74100000 0.04000000 0.04000000
12.265000 0.14116405 -0.77077149 0.12304477 -2.60134548 -0.00529707 2.77618470 0.74100000 0.04000000 0.04000000
12.270000 0.14117207 -0.77075429 0.12306383 -2.60153437 -0.00529220 2.77614502 0.74100000 0.04000000 0.04000000
12.275000 0.14118004 -0.77073714 0.12308277 -2.60172218 -0.00528734 2.77610571 0.74100000 0.04000000 0.04000000
12.280000 0.14118797 -0.77072005 0.12310161 -2.60190891 -0.00528248 2.77606678 0.74100000 0.04000000 0.04000000
12.285000 0.14119585 -0.77070302 0.12312035 -2.60209457 -0.00527763 2.77602822 0.74100000 0.04000000 0.04000000
12.290000 0.14120369 -0.77068604 0.12313898 -2.60227917 -0.00527278 2.77599003 0.74100000 0.04000000 0.04000000
12.295000 0.14121148 -0.77066912 0.12315750 -2.60246272 -0.00526793 2.77595221 0.74100000 0.04000000 0.04000000
12.300000 0.14121923 -0.77065226 0.12317592 -2.60264522 -0.00526308 2.77591475 0.74100000 0.04000000 0.04000000
12.305000 0.14122693 -0.77063546 0.12319423 -2.60282667 -0.00525824 2.77587765 0.74100000 0.04000000 0.04000000
12.310000 0.14123459 -0.77061871 0.12321245 -2.60300709 -0.00525340 2.77584091 0.74100000 0.04000000 0.04000000
12.315000 0.14124220 -0.77060202 0.12323056 -2.60318648 -0.00524856 2.77580453 0.74100000 0.04000000 0.04000000
12.320000 0.14124978 -0.77058539 0.12324856 -2.60336485 -0.00524372 2.77576850 0.74100000 0.04000000 0.04000000
12.325000 0.14125730 -0.77056882 0.12326647 -2.60354220 -0.00523889 2.77573283 0.74100000 0.04000000 0.04000000
12.330000 0.14126479 -0.77055230 0.12328427 -2.60371855 -0.00523406 2.77569750 0.74100000 0.04000000 0.04000000
12.335000 0.14127223 -0.77053585 0.12330198 -2.60389388 -0.00522924 2.77566252 0.74100000 0.04000000 0.04000000
12.340000 0.14127963 -0.77051946 0.12331958 -2.60406822 -0.00522441 2.77562789 0.74100000 0.04000000 0.04000000
12.345000 0.14128699 -0.77050313 0.12333708 -2.60424157 -0.00521959 2.77559360 0.74100000 0.04000000 0.04000000
12.350000 0.14129430 -0.77048686 0.12335449 -2.60441393 -0.00521478 2.77555964 0.74100000 0.04000000 0.04000000
12.355000 0.14130158 -0.77047065 0.12337180 -2.60458531 -0.00520996 2.77552603 0.74100000 0.04000000 0.04000000
12.360000 0.14130881 -0.77045450 0.12338901 -2.60475572 -0.00520515 2.77549275 0.74100000 0.04000000 0.04000000
12.365000 0.14131600 -0.77043842 0.12340612 -2.60492517 -0.00520035 2.77545980 0.74100000 0.04000000 0.04000000
12.370000 0.14132315 -0.77042239 0.12342313 -2.60509365 -0.00519554 2.77542718 0.74100000 0.04000000 0.04000000
12.375000 0.14133026 -0.77040643 0.12344005 -2.60526117 -0.00519074 2.77539490 0.74100000 0.04000000 0.04000000
12.380000 0.14133732 -0.77039054 0.12345687 -2.60542775 -0.00518595 2.77536293 0.74100000 0.04000000 0.04000000
12.385000 0.14134435 -0.77037470 0.12347360 -2.60559338 -0.00518116 2.77533130 0.74100000 0.04000000 0.04000000
12.390000 0.14135134 -0.77035893 0.12349023 -2.60575807 -0.00517637 2.77529998 0.74100000 0.04000000 0.04000000
12.395000 0.14135829 -0.77034322 0.12350677 -2.60592184 -0.00517158 2.77526898 0.74100000 0.04000000 0.04000000
12.400000 0.14136519 -0.77032758 0.12352322 -2.60608467 -0.00516680 2.77523830 0.74100000 0.04000000 0.04000000
12.405000 0.14137206 -0.77031200 0.12353957 -2.60624659 -0.00516202 2.77520793 0.74100000 0.04000000 0.04000000
12.410000 0.14137889 -0.77029649 0.12355583 -2.60640759 -0.00515724 2.77517788 0.74100000 0.04000000 0.04000000
12.415000 0.14138568 -0.77028103 0.12357200 -2.60656768 -0.00515247 2.77514814 0.74100000 0.04000000 0.04000000
12.420000 0.14139243 -0.77026565 0.12358807 -2.60672686 -0.00514770 2.77511871 0.74100000 0.04000000 0.04000000
12.425000 0.14139915 -0.77025033 0.12360406 -2.60688515 -0.00514294 2.77508958 0.74100000 0.04000000 0.04000000
12.430000 0.14140582 -0.77023507 0.12361995 -2.60704255 -0.00513818 2.77506076 0.74100000 0.04000000 0.04000000
12.435000 0.14141246 -0.77021988 0.12363575 -2.60719905 -0.00513342 2.77503224 0.74100000 0.04000000 0.04000000
12.440000 0.14141906 -0.77020475 0.12365147 -2.60735468 -0.00512867 2.77500402 0.74100000 0.04000000 0.04000000
12.445000 0.14142562 -0.77018969 0.12366709 -2.60750943 -0.00512392 2.77497609 0.74100000 0.04000000 0.04000000
12.450000 0.14143214 -0.77017470 0.12368263 -2.60766331 -0.00511917 2.77494847 0.74100000 0.04000000 0.04000000
12.455000 0.14143863 -0.77015977 0.12369808 -2.60781632 -0.00511443 2.77492113 0.74100000 0.04000000 0.04000000
12.460000 0.14144508 -0.77014491 0.12371344 -2.60796847 -0.00510969 2.77489409 0.74100000 0.04000000 0.04000000
12.465000 0.14145149 -0.77013011 0.12372871 -2.60811977 -0.00510495 2.77486734 0.74100000 0.04000000 0.04000000
12.470000 0.14145787 -0.77011538 0.12374389 -2.60827021 -0.00510022 2.77484088 0.74100000 0.04000000 0.04000000
12.475000 0.14146421 -0.77010072 0.12375899 -2.60841981 -0.00509550 2.77481470 0.74100000 0.04000000 0.04000000
12.480000 0.14147051 -0.77008612 0.12377401 -2.60856858 -0.00509078 2.77478881 0.74100000 0.04000000 0.04000000
12.485000 0.14147678 -0.77007159 0.12378894 -2.60871650 -0.00508606 2.77476320 0.74100000 0.04000000 0.04000000
12.490000 0.14148301 -0.77005713 0.12380378 -2.60886360 -0.00508134 2.77473787 0.74100000 0.04000000 0.04000000
12.495000 0.14148921 -0.77004273 0.12381854 -2.60900987 -0.00507663 2.77471282 0.74100000 0.04000000 0.04000000
12.500000 0.14149537 -0.77002840 0.12383322 -2.60915533 -0.00507192 2.77468804 0.74100000 0.00200000 0.00200000
12.505000 0.14150150 -0.77001414 0.12384781 -2.60929997 -0.00506722 2.77466354 0.74100000 0.00200000 0.00200000
12.510000 0.14150759 -0.76999994 0.12386232 -2.60944380 -0.00506252 2.77463931 0.74100000 0.00200000 0.00200000
12.515000 0.14151364 -0.76998581 0.12387674 -2.60958682 -0.00505783 2.77461535 0.74100000 0.00200000 0.00200000
12.520000 0.14151967 -0.76997175 0.12389109 -2.60972905 -0.00505314 2.77459166 0.74100000 0.00200000 0.00200000
12.525000 0.14152566 -0.76995776 0.12390535 -2.60987048 -0.00504845 2.77456824 0.74100000 0.00200000 0.00200000
12.530000 0.14153161 -0.76994383 0.12391953 -2.61001112 -0.00504377 2.77454508 0.74100000 0.00200000 0.00200000
12.535000 0.14153753 -0.76992997 0.12393363 -2.61015098 -0.00503909 2.77452219 0.74100000 0.00200000 0.00200000
12.540000 0.14154342 -0.76991617 0.12394765 -2.61029005 -0.00503442 2.77449955 0.74100000 0.00200000 0.00200000
12.545000 0.14154927 -0.76990245 0.12396159 -2.61042835 -0.00502975 2.77447718 0.74100000 0.00200000 0.00200000
12.550000 0.14155509 -0.76988879 0.12397545 -2.61056588 -0.00502509 2.77445506 0.74100000 0.00200000 0.00200000
12.555000 0.14156088 -0.76987520 0.12398924 -2.61070264 -0.00502043 2.77443320 0.74100000 0.00200000 0.00200000
12.560000 0.14156663 -0.76986167 0.12400294 -2.61083864 -0.00501577 2.77441160 0.74100000 0.00200000 0.00200000
12.565000 0.14157236 -0.76984822 0.12401657 -2.61097389 -0.00501112 2.77439025 0.74100000 0.00200000 0.00200000
12.570000 0.14157805 -0.76983483 0.12403011 -2.61110838 -0.00500647 2.77436914 0.74100000 0.00200000 0.00200000
12.575000 0.14158370 -0.76982151 0.12404358 -2.61124212 -0.00500183 2.77434829 0.74100000 0.00200000 0.00200000
12.580000 0.14158933 -0.76980825 0.12405698 -2.61137512 -0.00499719 2.77432769 0.74100000 0.00200000 0.00200000
12.585000 0.14159492 -0.76979506 0.12407029 -2.61150738 -0.00499256 2.77430733 0.74100000 0.00200000 0.00200000
12.590000 0.14160048 -0.76978194 0.12408354 -2.61163891 -0.00498793 2.77428721 0.74100000 0.00200000 0.00200000
12.595000 0.14160601 -0.76976889 0.12409670 -2.61176971 -0.00498330 2.77426734 0.74100000 0.00200000 0.00200000
12.600000 0.14161151 -0.76975590 0.12410979 -2.61189978 -0.00497868 2.77424771 0.74100000 0.00200000 0.00200000
12.605000 0.14161698 -0.76974299 0.12412281 -2.61202913 -0.00497407 2.77422831 0.74100000 0.00200000 0.00200000
12.610000 0.14162241 -0.76973013 0.12413575 -2.61215777 -0.00496946 2.77420916 0.74100000 0.00200000 0.00200000
12.615000 0.14162782 -0.76971735 0.12414862 -2.61228569 -0.00496485 2.77419024 0.74100000 0.00200000 0.00200000
12.620000 0.14163320 -0.76970463 0.12416141 -2.61241290 -0.00496025 2.77417155 0.74100000 0.00200000 0.00200000
12.625000 0.14163854 -0.76969198 0.12417413 -2.61253941 -0.00495565 2.77415310 0.74100000 0.00200000 0.00200000
12.630000 0.14164386 -0.76967940 0.12418678 -2.61266522 -0.00495106 2.77413487 0.74100000 0.00200000 0.00200000
12.635000 0.14164914 -0.76966688 0.12419936 -2.61279033 -0.00494647 2.77411688 0.74100000 0.00200000 0.00200000
12.640000 0.14165439 -0.76965443 0.12421186 -2.61291476 -0.00494188 2.77409912 0.74100000 0.00200000 0.00200000
12.645000 0.14165962 -0.76964204 0.12422430 -2.61303849 -0.00493730 2.77408158 0.74100000 0.00200000 0.00200000
12.650000 0.14166481 -0.76962973 0.12423666 -2.61316155 -0.00493273 2.77406426 0.74100000 0.00200000 0.00200000
12.655000 0.14166998 -0.76961748 0.12424895 -2.61328392 -0.00492816 2.77404717 0.74100000 0.00200000 0.00200000
12.660000 0.14167512 -0.76960529 0.12426117 -2.61340562 -0.00492359 2.77403030 0.74100000 0.00200000 0.00200000
12.665000 0.14168023 -0.76959317 0.12427332 -2.61352665 -0.00491903 2.77401365 0.74100000 0.00200000 0.00200000
12.670000 0.14168530 -0.76958112 0.12428540 -2.61364701 -0.00491448 2.77399722 0.74100000 0.00200000 0.00200000
12.675000 0.14169035 -0.76956914 0.12429742 -2.61376671 -0.00490993 2.77398100 0.74100000 0.00200000 0.00200000
12.680000 0.14169538 -0.76955722 0.12430936 -2.61388575 -0.00490538 2.77396500 0.74100000 0.00200000 0.00200000
12.685000 0.14170037 -0.76954536 0.12432124 -2.61400414 -0.00490084 2.77394922 0.74100000 0.00200000 0.00200000
12.690000 0.14170533 -0.76953358 0.12433304 -2.61412187 -0.00489631 2.77393365 0.74100000 0.00200000 0.00200000
12.695000 0.14171027 -0.76952185 0.12434478 -2.61423896 -0.00489177 2.77391829 0.74100000 0.00200000 0.00200000
12.700000 0.14171518 -0.76951020 0.12435646 -2.61435541 -0.00488725 2.77390314 0.74100000 0.00200000 0.00200000
12.705000 0.14172006 -0.76949861 0.12436806 -2.61447122 -0.00488273 2.77388819 0.74100000 0.00200000 0.00200000
12.710000 0.14172492 -0.76948708 0.12437960 -2.61458639 -0.00487821 2.77387346 0.74100000 0.00200000 0.00200000
12.715000 0.14172974 -0.76947562 0.12439107 -2.61470093 -0.00487370 2.77385892 0.74100000 0.00200000 0.00200000
12.720000 0.14173454 -0.76946422 0.12440248 -2.61481484 -0.00486919 2.77384460 0.74100000 0.00200000 0.00200000
12.725000 0.14173932 -0.76945289 0.12441382 -2.61492813 -0.00486469 2.77383047 0.74100000 0.00200000 0.00200000
12.730000 0.14174406 -0.76944163 0.12442510 -2.61504080 -0.00486019 2.77381655 0.74100000 0.00200000 0.00200000
12.735000 0.14174878 -0.76943043 0.12443631 -2.61515285 -0.00485570 2.77380282 0.74100000 0.00200000 0.00200000
12.740000 0.14175347 -0.76941929 0.12444746 -2.61526429 -0.00485121 2.77378930 0.74100000 0.00200000 0.00200000
12.745000 0.14175814 -0.76940822 0.12445855 -2.61537512 -0.00484673 2.77377597 0.74100000 0.00200000 0.00200000
12.750000 0.14176278 -0.76939721 0.12446957 -2.61548534 -0.00484225 2.77376284 0.74100000 0.00200000 0.00200000
12.755000 0.14176739 -0.76938627 0.12448053 -2.61559496 -0.00483778 2.77374990 0.74100000 0.00200000 0.00200000
12.760000 0.14177198 -0.76937539 0.12449142 -2.61570399 -0.00483331 2.77373715 0.74100000 0.00200000 0.00200000
12.765000 0.14177654 -0.76936457 0.12450225 -2.61581241 -0.00482885 2.77372460 0.74100000 0.00200000 0.00200000
12.770000 0.14178108 -0.76935382 0.12451303 -2.61592025 -0.00482439 2.77371224 0.74100000 0.00200000 0.00200000
12.775000 0.14178559 -0.76934313 0.12452373 -2.61602750 -0.00481994 2.77370006 0.74100000 0.00200000 0.00200000
12.780000 0.14179007 -0.76933251 0.12453438 -2.61613417 -0.00481550 2.77368807 0.74100000 0.00200000 0.00200000
12.785000 0.14179453 -0.76932195 0.12454497 -2.61624025 -0.00481105 2.77367627 0.74100000 0.00200000 0.00200000
12.790000 0.14179897 -0.76931145 0.12455549 -2.61634576 -0.00480662 2.77366466 0.74100000 0.00200000 0.00200000
12.795000 0.14180338 -0.76930101 0.12456596 -2.61645070 -0.00480219 2.77365323 0.74100000 0.00200000 0.00200000
12.800000 0.14180776 -0.76929064 0.12457636 -2.61655506 -0.00479776 2.77364198 0.74100000 0.00200000 0.00200000
12.805000 0.14181212 -0.76928033 0.12458671 -2.61665886 -0.00479334 2.77363091 0.74100000 0.00200000 0.00200000
12.810000 0.14181646 -0.76927008 0.12459699 -2.61676209 -0.00478892 2.77362002 0.74100000 0.00200000 0.00200000
12.815000 0.14182077 -0.76925989 0.12460722 -2.61686476 -0.00478451 2.77360931 0.74100000 0.00200000 0.00200000
12.820000 0.14182506 -0.76924977 0.12461739 -2.61696688 -0.00478011 2.77359878 0.74100000 0.00200000 0.00200000
12.825000 0.14182932 -0.76923971 0.12462750 -2.61706844 -0.00477571 2.77358842 0.74100000 0.00200000 0.00200000
12.830000 0.14183356 -0.76922971 0.12463755 -2.61716946 -0.00477131 2.77357824 0.74100000 0.00200000 0.00200000
12.835000 0.14183778 -0.76921977 0.12464755 -2.61726992 -0.00476692 2.77356824 0.74100000 0.00200000 0.00200000
12.840000 0.14184197 -0.76920989 0.12465748 -2.61736984 -0.00476254 2.77355840 0.74100000 0.00200000 0.00200000
12.845000 0.14184614 -0.76920008 0.12466736 -2.61746922 -0.00475816 2.77354874 0.74100000 0.00200000 0.00200000
12.850000 0.14185028 -0.76919032 0.12467718 -2.61756807 -0.00475378 2.77353925 0.74100000 0.00200000 0.00200000
12.855000 0.14185440 -0.76918063 0.12468695 -2.61766638 -0.00474941 2.77352993 0.74100000 0.00200000 0.00200000
12.860000 0.14185850 -0.76917099 0.12469666 -2.61776416 -0.00474505 2.77352077 0.74100000 0.00200000 0.00200000
12.865000 0.14186258 -0.76916142 0.12470632 -2.61786141 -0.00474069 2.77351179 0.74100000 0.00200000 0.00200000
12.870000 0.14186663 -0.76915191 0.12471591 -2.61795813 -0.00473634 2.77350296 0.74100000 0.00200000 0.00200000
12.875000 0.14187066 -0.76914245 0.12472546 -2.61805434 -0.00473199 2.77349431 0.74100000 0.00200000 0.00200000
12.880000 0.14187467 -0.76913306 0.12473495 -2.61815002 -0.00472765 2.77348581 0.74100000 0.00200000 0.00200000
12.885000 0.14187866 -0.76912373 0.12474438 -2.61824519 -0.00472331 2.77347748 0.74100000 0.00200000 0.00200000
12.890000 0.14188262 -0.76911445 0.12475376 -2.61833985 -0.00471898 2.77346931 0.74100000 0.00200000 0.00200000
12.895000 0.14188656 -0.76910524 0.12476309 -2.61843400 -0.00471465 2.77346130 0.74100000 0.00200000 0.00200000
12.900000 0.14189048 -0.76909608 0.12477236 -2.61852764 -0.00471033 2.77345344 0.74100000 0.00200000 0.00200000
12.905000 0.14189438 -0.76908698 0.12478158 -2.61862078 -0.00470602 2.77344575 0.74100000 0.00200000 0.00200000
12.910000 0.14189825 -0.76907795 0.12479074 -2.61871342 -0.00470171 2.77343821 0.74100000 0.00200000 0.00200000
12.915000 0.14190210 -0.76906897 0.12479986 -2.61880556 -0.00469740 2.77343083 0.74100000 0.00200000 0.00200000
12.920000 0.14190594 -0.76906004 0.12480892 -2.61889721 -0.00469310 2.77342360 0.74100000 0.00200000 0.00200000
12.925000 0.14190975 -0.76905118 0.12481793 -2.61898836 -0.00468881 2.77341653 0.74100000 0.00200000 0.00200000
12.930000 0.14191354 -0.76904237 0.12482688 -2.61907903 -0.00468452 2.77340960 0.74100000 0.00200000 0.00200000
12.935000 0.14191730 -0.76903363 0.12483579 -2.61916921 -0.00468024 2.77340283 0.74100000 0.00200000 0.00200000
12.940000 0.14192105 -0.76902494 0.12484464 -2.61925891 -0.00467596 2.77339621 0.74100000 0.00200000 0.00200000
12.945000 0.14192478 -0.76901630 0.12485345 -2.61934812 -0.00467169 2.77338974 0.74100000 0.00200000 0.00200000
12.950000 0.14192848 -0.76900773 0.12486220 -2.61943686 -0.00466742 2.77338342 0.74100000 0.00200000 0.00200000
12.955000 0.14193217 -0.76899921 0.12487090 -2.61952513 -0.00466316 2.77337724 0.74100000 0.00200000 0.00200000
12.960000 0.14193583 -0.76899074 0.12487955 -2.61961292 -0.00465890 2.77337121 0.74100000 0.00200000 0.00200000
12.965000 0.14193948 -0.76898234 0.12488815 -2.61970025 -0.00465465 2.77336533 0.74100000 0.00200000 0.00200000
12.970000 0.14194310 -0.76897399 0.12489671 -2.61978711 -0.00465041 2.77335958 0.74100000 0.00200000 0.00200000
12.975000 0.14194670 -0.76896569 0.12490521 -2.61987350 -0.00464617 2.77335399 0.74100000 0.00200000 0.00200000
12.980000 0.14195028 -0.76895745 0.12491366 -2.61995944 -0.00464193 2.77334853 0.74100000 0.00200000 0.00200000
12.985000 0.14195385 -0.76894927 0.12492207 -2.62004491 -0.00463771 2.77334321 0.74100000 0.00200000 0.00200000
12.990000 0.14195739 -0.76894114 0.12493043 -2.62012994 -0.00463348 2.77333804 0.74100000 0.00200000 0.00200000
12.995000 0.14196091 -0.76893307 0.12493874 -2.62021451 -0.00462927 2.77333300 0.74100000 0.00200000 0.00200000
13.000000 0.14196442 -0.76892505 0.12494700 -2.62029862 -0.00462505 2.77332811 0.74100000 0.00200000 0.00200000
13.005000 0.14196790 -0.76891709 0.12495521 -2.62038230 -0.00462085 2.77332334 0.74100000 0.00200000 0.00200000
13.010000 0.14197137 -0.76890918 0.12496338 -2.62046552 -0.00461665 2.77331872 0.74100000 0.00200000 0.00200000
13.015000 0.14197481 -0.76890132 0.12497149 -2.62054831 -0.00461245 2.77331423 0.74100000 0.00200000 0.00200000
13.020000 0.14197824 -0.76889352 0.12497957 -2.62063066 -0.00460826 2.77330988 0.74100000 0.00200000 0.00200000
13.025000 0.14198165 -0.76888578 0.12498759 -2.62071256 -0.00460408 2.77330565 0.74100000 0.00200000 0.00200000
13.030000 0.14198504 -0.76887808 0.12499557 -2.62079404 -0.00459990 2.77330156 0.74100000 0.00200000 0.00200000
13.035000 0.14198841 -0.76887044 0.12500350 -2.62087508 -0.00459573 2.77329761 0.74100000 0.00200000 0.00200000
13.040000 0.14199176 -0.76886286 0.12501139 -2.62095570 -0.00459156 2.77329378 0.74100000 0.00200000 0.00200000
13.045000 0.14199509 -0.76885532 0.12501923 -2.62103588 -0.00458740 2.77329008 0.74100000 0.00200000 0.00200000
13.050000 0.14199840 -0.76884784 0.12502703 -2.62111565 -0.00458324 2.77328651 0.74100000 0.00200000 0.00200000
13.055000 0.14200170 -0.76884041 0.12503478 -2.62119499 -0.00457909 2.77328307 0.74100000 0.00200000 0.00200000
